"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0044282","small molecule catabolic process","3/181","445/18670","8.092675e-01","0.85707910","0.80524802","TYSND1/SLC9A1/TRERF1"," 3","BP"
"GO:0071772","response to BMP","1/181","170/18670","8.105666e-01","0.85777474","0.80590159","SMURF1"," 1","BP"
"GO:0071773","cellular response to BMP stimulus","1/181","170/18670","8.105666e-01","0.85777474","0.80590159","SMURF1"," 1","BP"
"GO:0043010","camera-type eye development","2/181","314/18670","8.112871e-01","0.85819713","0.80629843","BAK1/ATP8A2"," 2","BP"
"GO:0000910","cytokinesis","1/181","171/18670","8.124200e-01","0.85899992","0.80705268","KIF3B"," 1","BP"
"GO:0070588","calcium ion transmembrane transport","2/181","315/18670","8.126892e-01","0.85899992","0.80705268","SLC9A1/TPCN1"," 2","BP"
"GO:0050851","antigen receptor-mediated signaling pathway","2/181","316/18670","8.140821e-01","0.86013179","0.80811609","PAK3/BCL2"," 2","BP"
"GO:2001252","positive regulation of chromosome organization","1/181","174/18670","8.178726e-01","0.86379508","0.81155785","MECP2"," 1","BP"
"GO:0002218","activation of innate immune response","2/181","319/18670","8.182056e-01","0.86380521","0.81156737","PAK3/SARM1"," 2","BP"
"GO:0006956","complement activation","1/181","175/18670","8.196549e-01","0.86431039","0.81204200","MASP1"," 1","BP"
"GO:0046165","alcohol biosynthetic process","1/181","175/18670","8.196549e-01","0.86431039","0.81204200","PRKAA2"," 1","BP"
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","1/181","175/18670","8.196549e-01","0.86431039","0.81204200","WASF2"," 1","BP"
"GO:0001936","regulation of endothelial cell proliferation","1/181","176/18670","8.214198e-01","0.86514683","0.81282786","ATOH8"," 1","BP"
"GO:0006986","response to unfolded protein","1/181","176/18670","8.214198e-01","0.86514683","0.81282786","BAK1"," 1","BP"
"GO:0009408","response to heat","1/181","176/18670","8.214198e-01","0.86514683","0.81282786","NUP210"," 1","BP"
"GO:0019083","viral transcription","1/181","177/18670","8.231676e-01","0.86596322","0.81359488","NUP210"," 1","BP"
"GO:0043488","regulation of mRNA stability","1/181","177/18670","8.231676e-01","0.86596322","0.81359488","GDNF"," 1","BP"
"GO:0060491","regulation of cell projection assembly","1/181","177/18670","8.231676e-01","0.86596322","0.81359488","WASF2"," 1","BP"
"GO:0002697","regulation of immune effector process","3/181","458/18670","8.244578e-01","0.86697907","0.81454929","NR4A3/RABGEF1/CD84"," 3","BP"
"GO:0010950","positive regulation of endopeptidase activity","1/181","178/18670","8.248983e-01","0.86710092","0.81466378","BAK1"," 1","BP"
"GO:0016050","vesicle organization","2/181","325/18670","8.262092e-01","0.86719610","0.81475320","BCL2/STX6"," 2","BP"
"GO:0008064","regulation of actin polymerization or depolymerization","1/181","179/18670","8.266122e-01","0.86719610","0.81475320","PAK3"," 1","BP"
"GO:0048736","appendage development","1/181","179/18670","8.266122e-01","0.86719610","0.81475320","BAK1"," 1","BP"
"GO:0048771","tissue remodeling","1/181","179/18670","8.266122e-01","0.86719610","0.81475320","BAK1"," 1","BP"
"GO:0060173","limb development","1/181","179/18670","8.266122e-01","0.86719610","0.81475320","BAK1"," 1","BP"
"GO:0030705","cytoskeleton-dependent intracellular transport","1/181","180/18670","8.283094e-01","0.86795391","0.81546518","KIF3B"," 1","BP"
"GO:0030832","regulation of actin filament length","1/181","180/18670","8.283094e-01","0.86795391","0.81546518","PAK3"," 1","BP"
"GO:0043534","blood vessel endothelial cell migration","1/181","180/18670","8.283094e-01","0.86795391","0.81546518","MECP2"," 1","BP"
"GO:0048015","phosphatidylinositol-mediated signaling","1/181","181/18670","8.299901e-01","0.86835751","0.81584437","PPP2R5C"," 1","BP"
"GO:0002683","negative regulation of immune system process","3/181","463/18670","8.300212e-01","0.86835751","0.81584437","SARM1/RABGEF1/CD84"," 3","BP"
"GO:0016485","protein processing","2/181","328/18670","8.300917e-01","0.86835751","0.81584437","TYSND1/BAK1"," 2","BP"
"GO:0019058","viral life cycle","2/181","328/18670","8.300917e-01","0.86835751","0.81584437","BCL2/NUP210"," 2","BP"
"GO:0032984","protein-containing complex disassembly","2/181","329/18670","8.313685e-01","0.86835751","0.81584437","SMARCD1/DVL3"," 2","BP"
"GO:0008217","regulation of blood pressure","1/181","182/18670","8.316545e-01","0.86835751","0.81584437","MECP2"," 1","BP"
"GO:0009566","fertilization","1/181","182/18670","8.316545e-01","0.86835751","0.81584437","RIMS1"," 1","BP"
"GO:0030041","actin filament polymerization","1/181","182/18670","8.316545e-01","0.86835751","0.81584437","PAK3"," 1","BP"
"GO:0051235","maintenance of location","2/181","330/18670","8.326367e-01","0.86835751","0.81584437","KDELR1/TPCN1"," 2","BP"
"GO:0051346","negative regulation of hydrolase activity","3/181","466/18670","8.332867e-01","0.86835751","0.81584437","CDC42SE1/ZFYVE1/RPS6KA1"," 3","BP"
"GO:0002040","sprouting angiogenesis","1/181","183/18670","8.333026e-01","0.86835751","0.81584437","E2F2"," 1","BP"
"GO:0038061","NIK/NF-kappaB signaling","1/181","183/18670","8.333026e-01","0.86835751","0.81584437","AGO1"," 1","BP"
"GO:0043487","regulation of RNA stability","1/181","183/18670","8.333026e-01","0.86835751","0.81584437","GDNF"," 1","BP"
"GO:0061136","regulation of proteasomal protein catabolic process","1/181","183/18670","8.333026e-01","0.86835751","0.81584437","RNF144B"," 1","BP"
"GO:0071214","cellular response to abiotic stimulus","2/181","331/18670","8.338963e-01","0.86835751","0.81584437","BAK1/SLC9A1"," 2","BP"
"GO:0104004","cellular response to environmental stimulus","2/181","331/18670","8.338963e-01","0.86835751","0.81584437","BAK1/SLC9A1"," 2","BP"
"GO:0048017","inositol lipid-mediated signaling","1/181","184/18670","8.349347e-01","0.86876140","0.81622383","PPP2R5C"," 1","BP"
"GO:0050864","regulation of B cell activation","1/181","184/18670","8.349347e-01","0.86876140","0.81622383","BCL2"," 1","BP"
"GO:0032147","activation of protein kinase activity","2/181","333/18670","8.363901e-01","0.86942698","0.81684917","PAK3/TOM1L1"," 2","BP"
"GO:1902275","regulation of chromatin organization","1/181","185/18670","8.365509e-01","0.86942698","0.81684917","MECP2"," 1","BP"
"GO:1903708","positive regulation of hemopoiesis","1/181","185/18670","8.365509e-01","0.86942698","0.81684917","FOXO3"," 1","BP"
"GO:0051251","positive regulation of lymphocyte activation","2/181","334/18670","8.376243e-01","0.87020400","0.81757920","PAK3/BCL2"," 2","BP"
"GO:0022900","electron transport chain","1/181","186/18670","8.381513e-01","0.87041296","0.81777552","MECP2"," 1","BP"
"GO:0007159","leukocyte cell-cell adhesion","2/181","337/18670","8.412769e-01","0.87267078","0.81989680","NR4A3/PAK3"," 2","BP"
"GO:0043902","positive regulation of multi-organism process","1/181","188/18670","8.413056e-01","0.87267078","0.81989680","AGO2"," 1","BP"
"GO:0051783","regulation of nuclear division","1/181","188/18670","8.413056e-01","0.87267078","0.81989680","TOM1L1"," 1","BP"
"GO:1903706","regulation of hemopoiesis","3/181","475/18670","8.427636e-01","0.87384373","0.82099882","NR4A3/FOXO3/AGO1"," 3","BP"
"GO:0001935","endothelial cell proliferation","1/181","191/18670","8.459228e-01","0.87609915","0.82311784","ATOH8"," 1","BP"
"GO:0019080","viral gene expression","1/181","191/18670","8.459228e-01","0.87609915","0.82311784","NUP210"," 1","BP"
"GO:0071478","cellular response to radiation","1/181","191/18670","8.459228e-01","0.87609915","0.82311784","BAK1"," 1","BP"
"GO:1904062","regulation of cation transmembrane transport","2/181","342/18670","8.472003e-01","0.87664241","0.82362825","SCN4B/SLC9A1"," 2","BP"
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","1/181","192/18670","8.474319e-01","0.87664241","0.82362825","DOCK3"," 1","BP"
"GO:1901136","carbohydrate derivative catabolic process","1/181","192/18670","8.474319e-01","0.87664241","0.82362825","SLC9A1"," 1","BP"
"GO:0002377","immunoglobulin production","1/181","193/18670","8.489264e-01","0.87716922","0.82412320","ITM2A"," 1","BP"
"GO:0006413","translational initiation","1/181","193/18670","8.489264e-01","0.87716922","0.82412320","AGO2"," 1","BP"
"GO:0051224","negative regulation of protein transport","1/181","193/18670","8.489264e-01","0.87716922","0.82412320","RABGEF1"," 1","BP"
"GO:0010721","negative regulation of cell development","2/181","344/18670","8.495132e-01","0.87743607","0.82437392","FOXO3/BCL2"," 2","BP"
"GO:0002685","regulation of leukocyte migration","1/181","196/18670","8.533230e-01","0.88103046","0.82775094","RABGEF1"," 1","BP"
"GO:0002221","pattern recognition receptor signaling pathway","1/181","197/18670","8.547601e-01","0.88149198","0.82818455","SARM1"," 1","BP"
"GO:0010952","positive regulation of peptidase activity","1/181","197/18670","8.547601e-01","0.88149198","0.82818455","BAK1"," 1","BP"
"GO:1904950","negative regulation of establishment of protein localization","1/181","197/18670","8.547601e-01","0.88149198","0.82818455","RABGEF1"," 1","BP"
"GO:0072376","protein activation cascade","1/181","198/18670","8.561832e-01","0.88261878","0.82924320","MASP1"," 1","BP"
"GO:0051260","protein homooligomerization","2/181","351/18670","8.573609e-01","0.88338960","0.82996742","TYSND1/NACC1"," 2","BP"
"GO:0035966","response to topologically incorrect protein","1/181","199/18670","8.575924e-01","0.88338960","0.82996742","BAK1"," 1","BP"
"GO:0006612","protein targeting to membrane","1/181","202/18670","8.617381e-01","0.88663426","0.83301586","RABGEF1"," 1","BP"
"GO:0050852","T cell receptor signaling pathway","1/181","202/18670","8.617381e-01","0.88663426","0.83301586","PAK3"," 1","BP"
"GO:0050870","positive regulation of T cell activation","1/181","202/18670","8.617381e-01","0.88663426","0.83301586","PAK3"," 1","BP"
"GO:0006959","humoral immune response","2/181","356/18670","8.627369e-01","0.88732006","0.83366018","MASP1/BCL2"," 2","BP"
"GO:0022412","cellular process involved in reproduction in multicellular organism","2/181","357/18670","8.637897e-01","0.88804079","0.83433732","FOXO3/BCL2"," 2","BP"
"GO:0045766","positive regulation of angiogenesis","1/181","204/18670","8.644351e-01","0.88804079","0.83433732","AGO2"," 1","BP"
"GO:1902905","positive regulation of supramolecular fiber organization","1/181","204/18670","8.644351e-01","0.88804079","0.83433732","MECP2"," 1","BP"
"GO:0050900","leukocyte migration","3/181","499/18670","8.657984e-01","0.88909944","0.83533196","IL1RN/RABGEF1/CD84"," 3","BP"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/181","361/18670","8.679277e-01","0.89094349","0.83706448","RORA/KDELR1"," 2","BP"
"GO:0050670","regulation of lymphocyte proliferation","1/181","208/18670","8.696730e-01","0.89199447","0.83805191","BCL2"," 1","BP"
"GO:0050792","regulation of viral process","1/181","208/18670","8.696730e-01","0.89199447","0.83805191","BCL2"," 1","BP"
"GO:0018108","peptidyl-tyrosine phosphorylation","2/181","363/18670","8.699534e-01","0.89199447","0.83805191","DOCK3/SH2B3"," 2","BP"
"GO:0008154","actin polymerization or depolymerization","1/181","209/18670","8.709507e-01","0.89233190","0.83836893","PAK3"," 1","BP"
"GO:0032944","regulation of mononuclear cell proliferation","1/181","209/18670","8.709507e-01","0.89233190","0.83836893","BCL2"," 1","BP"
"GO:0050707","regulation of cytokine secretion","1/181","210/18670","8.722159e-01","0.89294318","0.83894325","RABGEF1"," 1","BP"
"GO:0097529","myeloid leukocyte migration","1/181","210/18670","8.722159e-01","0.89294318","0.83894325","IL1RN"," 1","BP"
"GO:0006520","cellular amino acid metabolic process","2/181","366/18670","8.729388e-01","0.89299864","0.83899535","RIMKLA/MECP2"," 2","BP"
"GO:0018212","peptidyl-tyrosine modification","2/181","366/18670","8.729388e-01","0.89299864","0.83899535","DOCK3/SH2B3"," 2","BP"
"GO:0030198","extracellular matrix organization","2/181","368/18670","8.748940e-01","0.89465617","0.84055265","LAMC1/OLFML2A"," 2","BP"
"GO:0006909","phagocytosis","2/181","369/18670","8.758613e-01","0.89530251","0.84115990","CDC42SE1/WASF2"," 2","BP"
"GO:0006364","rRNA processing","1/181","214/18670","8.771548e-01","0.89628173","0.84207990","SUV39H1"," 1","BP"
"GO:0008037","cell recognition","1/181","215/18670","8.783595e-01","0.89648389","0.84226983","ST6GALNAC6"," 1","BP"
"GO:0032388","positive regulation of intracellular transport","1/181","215/18670","8.783595e-01","0.89648389","0.84226983","NPEPPS"," 1","BP"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/181","215/18670","8.783595e-01","0.89648389","0.84226983","GLIPR2"," 1","BP"
"GO:0006790","sulfur compound metabolic process","2/181","372/18670","8.787221e-01","0.89651131","0.84229560","PPT1/B4GALT2"," 2","BP"
"GO:0007584","response to nutrient","1/181","219/18670","8.830622e-01","0.90059531","0.84613262","PHEX"," 1","BP"
"GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","1/181","222/18670","8.864701e-01","0.90303650","0.84842619","BCL2"," 1","BP"
"GO:0070663","regulation of leukocyte proliferation","1/181","222/18670","8.864701e-01","0.90303650","0.84842619","BCL2"," 1","BP"
"GO:1901605","alpha-amino acid metabolic process","1/181","222/18670","8.864701e-01","0.90303650","0.84842619","MECP2"," 1","BP"
"GO:0045089","positive regulation of innate immune response","2/181","381/18670","8.869451e-01","0.90317586","0.84855712","PAK3/SARM1"," 2","BP"
"GO:0030595","leukocyte chemotaxis","1/181","224/18670","8.886870e-01","0.90460482","0.84989966","IL1RN"," 1","BP"
"GO:0045665","negative regulation of neuron differentiation","1/181","225/18670","8.897793e-01","0.90537160","0.85062007","FOXO3"," 1","BP"
"GO:0051495","positive regulation of cytoskeleton organization","1/181","226/18670","8.908609e-01","0.90612695","0.85132974","MECP2"," 1","BP"
"GO:0006457","protein folding","1/181","227/18670","8.919319e-01","0.90687100","0.85202879","PPIL6"," 1","BP"
"GO:1904018","positive regulation of vasculature development","1/181","230/18670","8.950827e-01","0.90972826","0.85471327","AGO2"," 1","BP"
"GO:0051604","protein maturation","2/181","397/18670","9.003067e-01","0.91468970","0.85937467","TYSND1/BAK1"," 2","BP"
"GO:1903532","positive regulation of secretion by cell","2/181","399/18670","9.018700e-01","0.91592957","0.86053955","GDNF/MYRIP"," 2","BP"
"GO:0050663","cytokine secretion","1/181","240/18670","9.049401e-01","0.91869822","0.86314077","RABGEF1"," 1","BP"
"GO:0043900","regulation of multi-organism process","2/181","405/18670","9.064244e-01","0.91985546","0.86422803","BCL2/AGO2"," 2","BP"
"GO:0000280","nuclear division","2/181","407/18670","9.078983e-01","0.92100131","0.86530459","TOM1L1/KIF3B"," 2","BP"
"GO:0010951","negative regulation of endopeptidase activity","1/181","250/18670","9.138760e-01","0.92671329","0.87067114","RPS6KA1"," 1","BP"
"GO:0051222","positive regulation of protein transport","2/181","418/18670","9.156259e-01","0.92813543","0.87200728","NPEPPS/MYRIP"," 2","BP"
"GO:0016072","rRNA metabolic process","1/181","253/18670","9.163901e-01","0.92855765","0.87240397","SUV39H1"," 1","BP"
"GO:0043062","extracellular structure organization","2/181","422/18670","9.182827e-01","0.93012253","0.87387421","LAMC1/OLFML2A"," 2","BP"
"GO:0052548","regulation of endopeptidase activity","2/181","425/18670","9.202238e-01","0.93173527","0.87538942","RPS6KA1/BAK1"," 2","BP"
"GO:0003007","heart morphogenesis","1/181","259/18670","9.212014e-01","0.93237174","0.87598740","VANGL2"," 1","BP"
"GO:0051047","positive regulation of secretion","2/181","428/18670","9.221216e-01","0.93294954","0.87653025","GDNF/MYRIP"," 2","BP"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","1/181","261/18670","9.227432e-01","0.93322496","0.87678902","ZBTB7A"," 1","BP"
"GO:0010466","negative regulation of peptidase activity","1/181","262/18670","9.235028e-01","0.93363967","0.87717865","RPS6KA1"," 1","BP"
"GO:0050714","positive regulation of protein secretion","1/181","268/18670","9.279069e-01","0.93773720","0.88102839","MYRIP"," 1","BP"
"GO:1901617","organic hydroxy compound biosynthetic process","1/181","271/18670","9.300135e-01","0.93951060","0.88269454","PRKAA2"," 1","BP"
"GO:0046651","lymphocyte proliferation","1/181","272/18670","9.307020e-01","0.93985066","0.88301404","BCL2"," 1","BP"
"GO:0032943","mononuclear cell proliferation","1/181","274/18670","9.320588e-01","0.94086512","0.88396715","BCL2"," 1","BP"
"GO:0048285","organelle fission","2/181","449/18670","9.342673e-01","0.94273817","0.88572693","TOM1L1/KIF3B"," 2","BP"
"GO:0045088","regulation of innate immune response","2/181","452/18670","9.358493e-01","0.94362159","0.88655693","PAK3/SARM1"," 2","BP"
"GO:0052547","regulation of peptidase activity","2/181","452/18670","9.358493e-01","0.94362159","0.88655693","RPS6KA1/BAK1"," 2","BP"
"GO:0002793","positive regulation of peptide secretion","1/181","288/18670","9.408448e-01","0.94830060","0.89095298","MYRIP"," 1","BP"
"GO:0006310","DNA recombination","1/181","292/18670","9.431408e-01","0.95025611","0.89279023","FIGN"," 1","BP"
"GO:0050768","negative regulation of neurogenesis","1/181","295/18670","9.448043e-01","0.95157329","0.89402775","FOXO3"," 1","BP"
"GO:0042254","ribosome biogenesis","1/181","297/18670","9.458864e-01","0.95230401","0.89471429","SUV39H1"," 1","BP"
"GO:0070661","leukocyte proliferation","1/181","298/18670","9.464195e-01","0.95248171","0.89488123","BCL2"," 1","BP"
"GO:0070372","regulation of ERK1 and ERK2 cascade","1/181","300/18670","9.474701e-01","0.95317986","0.89553717","GLIPR2"," 1","BP"
"GO:0060326","cell chemotaxis","1/181","304/18670","9.495101e-01","0.95487258","0.89712753","IL1RN"," 1","BP"
"GO:0030216","keratinocyte differentiation","1/181","305/18670","9.500077e-01","0.95497015","0.89721919","CLIC4"," 1","BP"
"GO:0043312","neutrophil degranulation","2/181","485/18670","9.510373e-01","0.95497015","0.89721919","PTPRB/ATG7"," 2","BP"
"GO:0050727","regulation of inflammatory response","2/181","485/18670","9.510373e-01","0.95497015","0.89721919","RORA/RABGEF1"," 2","BP"
"GO:0051249","regulation of lymphocyte activation","2/181","485/18670","9.510373e-01","0.95497015","0.89721919","PAK3/BCL2"," 2","BP"
"GO:0002283","neutrophil activation involved in immune response","2/181","488/18670","9.522344e-01","0.95581286","0.89801094","PTPRB/ATG7"," 2","BP"
"GO:0050863","regulation of T cell activation","1/181","314/18670","9.542721e-01","0.95749846","0.89959460","PAK3"," 1","BP"
"GO:0051961","negative regulation of nervous system development","1/181","315/18670","9.547230e-01","0.95759116","0.89968170","FOXO3"," 1","BP"
"GO:0070371","ERK1 and ERK2 cascade","1/181","317/18670","9.556116e-01","0.95812262","0.90018102","GLIPR2"," 1","BP"
"GO:0042119","neutrophil activation","2/181","498/18670","9.560270e-01","0.95817941","0.90023437","PTPRB/ATG7"," 2","BP"
"GO:0002446","neutrophil mediated immunity","2/181","499/18670","9.563901e-01","0.95818377","0.90023847","PTPRB/ATG7"," 2","BP"
"GO:0033044","regulation of chromosome organization","1/181","342/18670","9.653590e-01","0.96680689","0.90834011","MECP2"," 1","BP"
"GO:0002449","lymphocyte mediated immunity","1/181","352/18670","9.686327e-01","0.96972187","0.91107882","KDELR1"," 1","BP"
"GO:0009913","epidermal cell differentiation","1/181","358/18670","9.704473e-01","0.97117445","0.91244355","CLIC4"," 1","BP"
"GO:0045861","negative regulation of proteolysis","1/181","363/18670","9.718793e-01","0.97224335","0.91344781","RPS6KA1"," 1","BP"
"GO:0051090","regulation of DNA-binding transcription factor activity","1/181","432/18670","9.858512e-01","0.98585122","0.92623275","ZBTB7A"," 1","BP"
"GO:0001221","transcription cofactor binding","5/177","43/17697","6.691744e-05","0.01258954","0.01152777","NR4A3/CHD6/FOXO3/ZBTB7A/RORA"," 5","MF"
"GO:0017016","Ras GTPase binding","14/177","429/17697","1.084697e-04","0.01258954","0.01152777","PAK3/RIMS1/TBC1D1/TBC1D16/CDC42SE1/DVL3/RASGEF1A/DOCK3/RABGEF1/ADPRH/KIF3B/MLPH/MYRIP/ARHGEF37","14","MF"
"GO:0051400","BH domain binding","3/177","10/17697","1.121001e-04","0.01258954","0.01152777","BCL2/BCL2L2/BAK1"," 3","MF"
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","14/177","439/17697","1.380323e-04","0.01258954","0.01152777","NR4A3/NR2C2/TFDP2/TBR1/PLAG1/FOXO3/E2F2/ARID3B/RFX5/ARID3A/NR6A1/RORA/FOXO4/HOXC4","14","MF"
"GO:0031267","small GTPase binding","14/177","443/17697","1.516812e-04","0.01258954","0.01152777","PAK3/RIMS1/TBC1D1/TBC1D16/CDC42SE1/DVL3/RASGEF1A/DOCK3/RABGEF1/ADPRH/KIF3B/MLPH/MYRIP/ARHGEF37","14","MF"
"GO:0017137","Rab GTPase binding","7/177","175/17697","1.922555e-03","0.13297672","0.12176182","RIMS1/TBC1D1/TBC1D16/RABGEF1/ADPRH/MLPH/MYRIP"," 7","MF"
"GO:0003707","steroid hormone receptor activity","4/177","56/17697","2.369241e-03","0.13989088","0.12809285","NR4A3/NR2C2/NR6A1/RORA"," 4","MF"
"GO:0060090","molecular adaptor activity","8/177","237/17697","2.696692e-03","0.13989088","0.12809285","SMARCD1/SH2B3/SARM1/SLC9A1/AP2B1/CBX5/MLPH/KSR1"," 8","MF"
"GO:0015081","sodium ion transmembrane transporter activity","6/177","149/17697","3.887003e-03","0.17756302","0.16258782","SLC13A5/SCN4B/SLC9A8/SLC9A1/GRIK3/TPCN1"," 6","MF"
"GO:0015386","potassium:proton antiporter activity","2/177","11/17697","5.155847e-03","0.17756302","0.16258782","SLC9A8/SLC9A1"," 2","MF"
"GO:0035197","siRNA binding","2/177","11/17697","5.155847e-03","0.17756302","0.16258782","AGO2/MECP2"," 2","MF"
"GO:0005085","guanyl-nucleotide exchange factor activity","7/177","214/17697","5.822428e-03","0.17756302","0.16258782","CYTH1/RASGEF1A/DOCK3/RABGEF1/PTGIR/RIC8B/ARHGEF37"," 7","MF"
"GO:0005451","monovalent cation:proton antiporter activity","2/177","12/17697","6.146515e-03","0.17756302","0.16258782","SLC9A8/SLC9A1"," 2","MF"
"GO:0015385","sodium:proton antiporter activity","2/177","12/17697","6.146515e-03","0.17756302","0.16258782","SLC9A8/SLC9A1"," 2","MF"
"GO:0061631","ubiquitin conjugating enzyme activity","3/177","38/17697","6.417940e-03","0.17756302","0.16258782","UBE2R2/UBE2E3/UBE2L6"," 3","MF"
"GO:0061980","regulatory RNA binding","3/177","39/17697","6.902326e-03","0.17760522","0.16262647","AGO1/AGO2/MECP2"," 3","MF"
"GO:0061650","ubiquitin-like protein conjugating enzyme activity","3/177","40/17697","7.407863e-03","0.17760522","0.16262647","UBE2R2/UBE2E3/UBE2L6"," 3","MF"
"GO:0005272","sodium channel activity","3/177","41/17697","7.934764e-03","0.17760522","0.16262647","SCN4B/GRIK3/TPCN1"," 3","MF"
"GO:0017048","Rho GTPase binding","6/177","177/17697","8.843969e-03","0.17760522","0.16262647","PAK3/CDC42SE1/DVL3/DOCK3/KIF3B/ARHGEF37"," 6","MF"
"GO:0004712","protein serine/threonine/tyrosine kinase activity","3/177","43/17697","9.053435e-03","0.17760522","0.16262647","PAK3/PRKAA2/RPS6KA1"," 3","MF"
"GO:0008013","beta-catenin binding","4/177","82/17697","9.235624e-03","0.17760522","0.16262647","FOXO3/DVL3/RORA/FOXO4"," 4","MF"
"GO:0001222","transcription corepressor binding","2/177","15/17697","9.588070e-03","0.17760522","0.16262647","ZBTB7A/RORA"," 2","MF"
"GO:0017124","SH3 domain binding","5/177","130/17697","9.922057e-03","0.17760522","0.16262647","PAK3/CCDC6/DOCK3/TOM1L1/WASF2"," 5","MF"
"GO:0033613","activating transcription factor binding","4/177","85/17697","1.044859e-02","0.17760522","0.16262647","TBR1/ZBTB7A/ATOH8/HOXC4"," 4","MF"
"GO:0022821","potassium ion antiporter activity","2/177","16/17697","1.088629e-02","0.17760522","0.16262647","SLC9A8/SLC9A1"," 2","MF"
"GO:0004879","nuclear receptor activity","3/177","47/17697","1.155504e-02","0.17760522","0.16262647","NR4A3/NR6A1/RORA"," 3","MF"
"GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","3/177","47/17697","1.155504e-02","0.17760522","0.16262647","NR4A3/NR6A1/RORA"," 3","MF"
"GO:0005244","voltage-gated ion channel activity","6/177","197/17697","1.442746e-02","0.20646193","0.18904948","CLIC1/CLIC4/KCNH4/SCN4B/KCNK10/TPCN1"," 6","MF"
"GO:0022832","voltage-gated channel activity","6/177","197/17697","1.442746e-02","0.20646193","0.18904948","CLIC1/CLIC4/KCNH4/SCN4B/KCNK10/TPCN1"," 6","MF"
"GO:0005548","phospholipid transporter activity","3/177","52/17697","1.518873e-02","0.21011082","0.19239063","PLEKHA8/ATP8A2/PITPNB"," 3","MF"
"GO:0005248","voltage-gated sodium channel activity","2/177","20/17697","1.679203e-02","0.21117252","0.19336279","SCN4B/TPCN1"," 2","MF"
"GO:0008373","sialyltransferase activity","2/177","20/17697","1.679203e-02","0.21117252","0.19336279","ST6GALNAC4/ST6GALNAC6"," 2","MF"
"GO:0015299","solute:proton antiporter activity","2/177","20/17697","1.679203e-02","0.21117252","0.19336279","SLC9A8/SLC9A1"," 2","MF"
"GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","4/177","99/17697","1.745513e-02","0.21305526","0.19508674","BACH2/ARID3B/RBBP4/HOXC4"," 4","MF"
"GO:0030276","clathrin binding","3/177","57/17697","1.939628e-02","0.22998443","0.21058815","GPR107/TOM1L1/AP2B1"," 3","MF"
"GO:0015079","potassium ion transmembrane transporter activity","5/177","159/17697","2.191546e-02","0.24593998","0.22519805","KCNH4/KCNK10/SLC9A8/SLC9A1/GRIK3"," 5","MF"
"GO:0001223","transcription coactivator binding","2/177","23/17697","2.192718e-02","0.24593998","0.22519805","NR4A3/RORA"," 2","MF"
"GO:0015491","cation:cation antiporter activity","2/177","26/17697","2.762353e-02","0.29262803","0.26794856","SLC9A8/SLC9A1"," 2","MF"
"GO:0035925","mRNA 3'-UTR AU-rich region binding","2/177","26/17697","2.762353e-02","0.29262803","0.26794856","CPEB1/ELAVL4"," 2","MF"
"GO:0030674","protein binding, bridging","5/177","170/17697","2.820511e-02","0.29262803","0.26794856","SH2B3/SLC9A1/AP2B1/CBX5/MLPH"," 5","MF"
"GO:0001158","enhancer sequence-specific DNA binding","4/177","119/17697","3.163283e-02","0.30748632","0.28155374","BACH2/ARID3B/RBBP4/HOXC4"," 4","MF"
"GO:0017091","AU-rich element binding","2/177","28/17697","3.171430e-02","0.30748632","0.28155374","CPEB1/ELAVL4"," 2","MF"
"GO:0048365","Rac GTPase binding","3/177","69/17697","3.186003e-02","0.30748632","0.28155374","PAK3/DVL3/DOCK3"," 3","MF"
"GO:0035035","histone acetyltransferase binding","2/177","29/17697","3.384361e-02","0.31595902","0.28931188","NR4A3/ZBTB7A"," 2","MF"
"GO:0017022","myosin binding","3/177","71/17697","3.426062e-02","0.31595902","0.28931188","RAB3B/MLPH/MYRIP"," 3","MF"
"GO:0035198","miRNA binding","2/177","31/17697","3.826355e-02","0.34062026","0.31189325","AGO1/AGO2"," 2","MF"
"GO:0015077","monovalent inorganic cation transmembrane transporter activity","8/177","382/17697","3.857627e-02","0.34062026","0.31189325","SLC13A5/KCNH4/SCN4B/KCNK10/SLC9A8/SLC9A1/GRIK3/TPCN1"," 8","MF"
"GO:0015298","solute:cation antiporter activity","2/177","32/17697","4.055164e-02","0.34436433","0.31532155","SLC9A8/SLC9A1"," 2","MF"
"GO:0070063","RNA polymerase binding","3/177","76/17697","4.065988e-02","0.34436433","0.31532155","AGO1/AGO2/PABPN1"," 3","MF"
"GO:0005319","lipid transporter activity","4/177","131/17697","4.263256e-02","0.35385021","0.32400742","PLEKHA8/ATP8A2/PITPNB/FABP3"," 4","MF"
