"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0000151","ubiquitin ligase complex","32/1241","282/19717","9.092968e-04","1.940878e-02","1.696474e-02","RNF20/UBE2J2/KBTBD8/RANBP10/CDKN1B/BTRC/DCAF17/BRCC3/KLHL8/KLHL13/UBE2N/PHC3/WWP2/DCAF10/DCAF16/ANAPC4/DCUN1D3/USP47/NEDD4/GPR37/CDC27/MKLN1/FBXL20/UBE4A/PCGF5/ANAPC16/PCGF2/CBX7/KCTD13/UBE2D3/YPEL5/RNF14","32","CC"
"GO:0043197","dendritic spine","22/1241","169/19717","9.511997e-04","1.962642e-02","1.715497e-02","CDC42/SHISA7/SYT11/STRN4/NOS1/CRIPT/PRKACA/SHISA6/GRIN2A/PDE4B/GRIA2/OPRM1/ANKS1B/CAMK2A/NEDD4/FXR1/STRN/SHISA9/MPP2/DNAJB1/NTRK2/SEZ6","22","CC"
"GO:1990351","transporter complex","36/1241","332/19717","1.038881e-03","2.047690e-02","1.789835e-02","KCNB1/CNIH3/SHISA7/HCN1/ATP1B1/CACNA2D2/SCN8A/PDE4D/AMIGO1/CACNG2/NOS1/PRKACA/KCNMA1/SHISA6/GRIN2A/PDE4B/PEX13/GABRG1/GRIA2/KCNS1/CACNG7/GABRB3/CACNA1I/GRIK3/CACNB4/CACNB2/SLC9A1/SHISA9/CACNA1A/KCNJ5/LRRC8B/SYNJ2BP/LRRC55/KCNIP3/CALM3/CACNA1E","36","CC"
"GO:0044309","neuron spine","22/1241","171/19717","1.112614e-03","2.047690e-02","1.789835e-02","CDC42/SHISA7/SYT11/STRN4/NOS1/CRIPT/PRKACA/SHISA6/GRIN2A/PDE4B/GRIA2/OPRM1/ANKS1B/CAMK2A/NEDD4/FXR1/STRN/SHISA9/MPP2/DNAJB1/NTRK2/SEZ6","22","CC"
"GO:0032281","AMPA glutamate receptor complex","7/1241","27/19717","1.119820e-03","2.047690e-02","1.789835e-02","CNIH3/SHISA7/CACNG2/SHISA6/GRIA2/CACNG7/SHISA9"," 7","CC"
"GO:0008328","ionotropic glutamate receptor complex","10/1241","51/19717","1.124741e-03","2.047690e-02","1.789835e-02","CNIH3/SHISA7/CACNG2/SHISA6/GRIN2A/GRIA2/CACNG7/GRIK3/SHISA9/SYNJ2BP","10","CC"
"GO:1902495","transmembrane transporter complex","35/1241","324/19717","1.292500e-03","2.264308e-02","1.979176e-02","KCNB1/CNIH3/SHISA7/HCN1/ATP1B1/CACNA2D2/SCN8A/PDE4D/AMIGO1/CACNG2/NOS1/PRKACA/KCNMA1/SHISA6/GRIN2A/PDE4B/GABRG1/GRIA2/KCNS1/CACNG7/GABRB3/CACNA1I/GRIK3/CACNB4/CACNB2/SLC9A1/SHISA9/CACNA1A/KCNJ5/LRRC8B/SYNJ2BP/LRRC55/KCNIP3/CALM3/CACNA1E","35","CC"
"GO:0098978","glutamatergic synapse","37/1241","349/19717","1.341455e-03","2.264308e-02","1.979176e-02","ARPC5L/SLC6A17/SHISA7/NPTXR/MAPK10/ADORA2A/NRXN1/CLSTN2/CACNG2/ATP2B4/ATP2B2/CAMK4/SHISA6/GRIN2A/NTRK3/GPC6/CHRM2/PCDH17/EPHB2/CACNG7/RGS7BP/GRIPAP1/GRIK3/FXR1/HTR2A/VPS35/SHISA9/FBXL20/NTNG1/PAK3/DNAJB1/SYT1/EPHA7/DYNLL2/PPM1H/TANC2/SLC1A2","37","CC"
"GO:0034702","ion channel complex","33/1241","301/19717","1.369753e-03","2.264308e-02","1.979176e-02","KCNB1/CNIH3/SHISA7/HCN1/CACNA2D2/SCN8A/PDE4D/AMIGO1/CACNG2/NOS1/PRKACA/KCNMA1/SHISA6/GRIN2A/PDE4B/GABRG1/GRIA2/KCNS1/CACNG7/GABRB3/CACNA1I/GRIK3/CACNB4/CACNB2/SHISA9/CACNA1A/KCNJ5/LRRC8B/SYNJ2BP/LRRC55/KCNIP3/CALM3/CACNA1E","33","CC"
"GO:0005901","caveola","13/1241","80/19717","1.391716e-03","2.264308e-02","1.979176e-02","PTCH1/ATP1B1/SPRED1/ATP2B4/NOS1/KCNMA1/ADCYAP1R1/LRP6/TFPI/CBL/ADTRP/TGFBR2/HTR2A","13","CC"
"GO:0030658","transport vesicle membrane","25/1241","208/19717","1.426624e-03","2.264308e-02","1.979176e-02","SLC6A17/CNIH3/SYNGR1/RAB35/SYT11/SV2C/HLA-G/VTI1A/RAB3B/RAB5A/GOSR2/RAB11FIP5/STX12/SV2B/STX5/STX17/BCL2L1/SAR1B/SCAMP5/C16orf70/SYT1/SPRED2/HLA-DQB2/CALM3/SYT7","25","CC"
"GO:0098878","neurotransmitter receptor complex","10/1241","53/19717","1.531218e-03","2.311766e-02","2.020657e-02","CNIH3/SHISA7/CACNG2/SHISA6/GRIN2A/GRIA2/CACNG7/GRIK3/SHISA9/SYNJ2BP","10","CC"
"GO:0099146","intrinsic component of postsynaptic density membrane","10/1241","53/19717","1.531218e-03","2.311766e-02","2.020657e-02","DCC/CLSTN2/CACNG2/SHISA6/GRIN2A/CACNG7/RGS7BP/SHISA9/SLITRK3/EPHA7","10","CC"
"GO:0098839","postsynaptic density membrane","12/1241","74/19717","2.134393e-03","3.016246e-02","2.636426e-02","DCC/CLSTN2/CACNG2/ATP2B2/SHISA6/GRIN2A/CACNG7/RGS7BP/SHISA9/SLITRK3/SYNJ2BP/EPHA7","12","CC"
"GO:0030672","synaptic vesicle membrane","15/1241","104/19717","2.144020e-03","3.016246e-02","2.636426e-02","SLC6A17/SYNGR1/RAB35/SYT11/SV2C/RAB3B/RAB5A/STX12/SV2B/BCL2L1/SCAMP5/C16orf70/SYT1/CALM3/SYT7","15","CC"
"GO:0099501","exocytic vesicle membrane","15/1241","104/19717","2.144020e-03","3.016246e-02","2.636426e-02","SLC6A17/SYNGR1/RAB35/SYT11/SV2C/RAB3B/RAB5A/STX12/SV2B/BCL2L1/SCAMP5/C16orf70/SYT1/CALM3/SYT7","15","CC"
"GO:0031519","PcG protein complex","9/1241","47/19717","2.337292e-03","3.145182e-02","2.749126e-02","PHF19/MTF2/RBBP4/PHC3/EZH1/PCGF5/PCGF2/CBX7/ASXL3"," 9","CC"
"GO:0098563","intrinsic component of synaptic vesicle membrane","9/1241","47/19717","2.337292e-03","3.145182e-02","2.749126e-02","SLC6A17/SYNGR1/RAB35/SYT11/SV2C/RAB3B/RAB5A/STX12/SYT1"," 9","CC"
"GO:0032589","neuron projection membrane","10/1241","57/19717","2.700194e-03","3.556213e-02","3.108398e-02","KCNB1/SHISA7/ADORA2A/ROBO2/SHISA6/GABRG1/OPRM1/SHISA9/MPP2/SLC1A2","10","CC"
"GO:0000118","histone deacetylase complex","10/1241","58/19717","3.082422e-03","3.975040e-02","3.474484e-02","PHF21A/TBL1XR1/HDAC8/CBX5/GATAD2B/RBBP4/ZBTB7A/ELMSAN1/HDAC7/HEY2","10","CC"
"GO:0099061","integral component of postsynaptic density membrane","9/1241","50/19717","3.629160e-03","4.581177e-02","4.004294e-02","DCC/CLSTN2/CACNG2/SHISA6/GRIN2A/CACNG7/SHISA9/SLITRK3/EPHA7"," 9","CC"
"GO:0061695","transferase complex, transferring phosphorus-containing groups","28/1241","259/19717","3.700466e-03","4.581177e-02","4.004294e-02","SOCS7/POLR2F/CDK6/POLR3H/PIK3R1/ACVR2B/ERC1/ZBTB7A/GTF2A2/PIK3CG/CCND2/PIK3CB/PIK3R3/SOCS5/CRCP/CD3EAP/PRKAB2/POLR3D/PRKAB1/TBC1D5/IGF1R/ACVRL1/ATG14/PIK3C2A/SOCS3/CCNT1/TP53/GTF2E1","28","CC"
"GO:0044798","nuclear transcription factor complex","23/1241","201/19717","4.040798e-03","4.884148e-02","4.269114e-02","E2F2/HIPK2/HMGA1/SOX4/SMAD2/GTF2A2/SMAD4/NFAT5/PYGO2/NR5A2/TFDP2/CD3EAP/BRF2/POU2F1/THRB/HNRNPU/CBFB/MED6/TCF4/TP53/GTF3C4/NFATC3/GTF2E1","23","CC"
"GO:0044452","nucleolar part","21/1241","178/19717","4.103000e-03","4.884148e-02","4.269114e-02","UTP15/POLR2F/NFIB/RSAD2/NOL6/BTRC/CRIPT/CAMK4/FHIT/UBE2N/CD2BP2/NUAK1/RPAIN/CD3EAP/MBD6/FBLIM1/HEATR1/NFIC/RPS6KA6/HERC4/RNMT","21","CC"
"GO:0000152","nuclear ubiquitin ligase complex","8/1241","43/19717","4.849896e-03","5.664312e-02","4.951036e-02","BRCC3/PHC3/ANAPC4/CDC27/PCGF5/ANAPC16/PCGF2/CBX7"," 8","CC"
"GO:0045121","membrane raft","32/1241","315/19717","5.213829e-03","5.976593e-02","5.223992e-02","PTCH1/RAP2B/ATP1B1/CD55/PSEN1/SPRED1/ATP2B4/NOS1/PRKACA/KCNMA1/SLC6A4/CD4/ADCYAP1R1/RAB5A/LRP6/TFPI/BACE1/CBL/FAS/ADTRP/MYADM/OPRM1/STX12/RHOQ/RTN4RL2/TGFBR2/LYPD6/SLC9A1/HTR2A/LAMP2/TNFRSF1A/GJA1","32","CC"
"GO:0098857","membrane microdomain","32/1241","316/19717","5.462146e-03","6.147397e-02","5.373288e-02","PTCH1/RAP2B/ATP1B1/CD55/PSEN1/SPRED1/ATP2B4/NOS1/PRKACA/KCNMA1/SLC6A4/CD4/ADCYAP1R1/RAB5A/LRP6/TFPI/BACE1/CBL/FAS/ADTRP/MYADM/OPRM1/STX12/RHOQ/RTN4RL2/TGFBR2/LYPD6/SLC9A1/HTR2A/LAMP2/TNFRSF1A/GJA1","32","CC"
"GO:0031985","Golgi cisterna","15/1241","116/19717","6.139904e-03","6.786787e-02","5.932163e-02","B4GALT1/FUT9/GOLGA8M/GOLGA8K/GOLGA8O/GOLGA8N/MAN2A1/ST3GAL1/SLC10A7/GALNT3/FUT10/SMPD3/SAR1B/B4GALT4/BCAP31","15","CC"
"GO:0043198","dendritic shaft","7/1241","36/19717","6.418939e-03","6.970742e-02","6.092954e-02","CNIH3/PSEN1/GRM7/CRIPT/HTR2A/MPP2/SEZ6"," 7","CC"
"GO:0030904","retromer complex","5/1241","20/19717","6.858843e-03","7.320042e-02","6.398268e-02","SNX2/SNX27/VPS35/SNX3/TBC1D5"," 5","CC"
"GO:0032591","dendritic spine membrane","4/1241","13/19717","7.056371e-03","7.403210e-02","6.470963e-02","SHISA7/SHISA6/SHISA9/MPP2"," 4","CC"
"GO:0016592","mediator complex","7/1241","37/19717","7.495798e-03","7.733165e-02","6.759369e-02","MED9/MED13L/PPARGC1B/MED19/MED13/MED6/CDK19"," 7","CC"
"GO:0010008","endosome membrane","44/1241","479/19717","7.699430e-03","7.813028e-02","6.829175e-02","RAP2B/SNX18/RAB15/PSEN1/RAB35/RAB11FIP3/SNX2/SNX27/AQP4/HLA-G/VTI1A/TAB3/WDR91/SLC6A4/KIAA1324/GPR61/IRAK4/RAB5A/INPP5F/LRP6/SNX21/GOSR2/BACE1/ANTXR2/MTMR4/GRIPAP1/RAB11FIP5/STX12/RAB8B/VPS35/LAMP2/GPNMB/TLR9/SNX3/TBC1D5/CD1D/MVB12B/SCAMP5/INPP5B/NTRK2/HLA-DQB2/CLCN6/CLEC16A/UBE2D3","44","CC"
"GO:0044853","plasma membrane raft","14/1241","109/19717","8.426662e-03","8.278430e-02","7.235971e-02","PTCH1/ATP1B1/SPRED1/ATP2B4/NOS1/PRKACA/KCNMA1/ADCYAP1R1/LRP6/TFPI/CBL/ADTRP/TGFBR2/HTR2A","14","CC"
"GO:0000790","nuclear chromatin","36/1241","377/19717","8.436743e-03","8.278430e-02","7.235971e-02","ESR1/KAT5/SP1/CBX5/SMARCC2/GATAD2B/RBBP4/MXD1/ZBTB7A/SMAD2/RFX3/SMARCD1/SMAD4/TBX6/MEF2D/WBP2/ATRX/PPARGC1A/AR/THRB/MEF2C/POLR3D/CALCOCO1/TP63/MBD1/CBX1/POU4F1/SRF/DPF3/TCF4/PCGF2/CBX7/RCC1/TP53/ASXL3/HEY2","36","CC"
"GO:0098948","intrinsic component of postsynaptic specialization membrane","11/1241","77/19717","8.559281e-03","8.278430e-02","7.235971e-02","SHISA7/DCC/CLSTN2/CACNG2/SHISA6/GRIN2A/CACNG7/RGS7BP/SHISA9/SLITRK3/EPHA7","11","CC"
"GO:0098589","membrane region","32/1241","328/19717","9.299291e-03","8.855786e-02","7.740624e-02","PTCH1/RAP2B/ATP1B1/CD55/PSEN1/SPRED1/ATP2B4/NOS1/PRKACA/KCNMA1/SLC6A4/CD4/ADCYAP1R1/RAB5A/LRP6/TFPI/BACE1/CBL/FAS/ADTRP/MYADM/OPRM1/STX12/RHOQ/RTN4RL2/TGFBR2/LYPD6/SLC9A1/HTR2A/LAMP2/TNFRSF1A/GJA1","32","CC"
"GO:0005801","cis-Golgi network","10/1241","68/19717","9.751408e-03","9.145639e-02","7.993977e-02","FKTN/PIK3R1/HLA-G/GOLGA8M/GOLGA8K/GOLGA8O/GOLGA8N/MAN2A1/SLC10A7/HOOK3","10","CC"
"GO:0099634","postsynaptic specialization membrane","13/1241","101/19717","1.070298e-02","9.888277e-02","8.643099e-02","SHISA7/DCC/CLSTN2/CACNG2/ATP2B2/SHISA6/GRIN2A/CACNG7/RGS7BP/SHISA9/SLITRK3/SYNJ2BP/EPHA7","13","CC"
"GO:0032590","dendrite membrane","7/1241","40/19717","1.152664e-02","1.049263e-01","9.171353e-02","KCNB1/SHISA7/SHISA6/GABRG1/OPRM1/SHISA9/MPP2"," 7","CC"
"GO:0035102","PRC1 complex","4/1241","15/19717","1.218038e-02","1.092703e-01","9.551052e-02","PHC3/PCGF5/PCGF2/CBX7"," 4","CC"
"GO:0032580","Golgi cisterna membrane","12/1241","92/19717","1.255749e-02","1.100870e-01","9.622437e-02","B4GALT1/FUT9/GOLGA8M/GOLGA8K/GOLGA8O/GOLGA8N/ST3GAL1/GALNT3/FUT10/SAR1B/B4GALT4/BCAP31","12","CC"
"GO:0031901","early endosome membrane","17/1241","149/19717","1.262711e-02","1.100870e-01","9.622437e-02","PSEN1/SNX2/SNX27/HLA-G/WDR91/RAB5A/INPP5F/LRP6/SNX21/MTMR4/GRIPAP1/RAB11FIP5/STX12/GPNMB/SNX3/INPP5B/NTRK2","17","CC"
"GO:0031300","intrinsic component of organelle membrane","24/1241","237/19717","1.467583e-02","1.261714e-01","1.102833e-01","AGK/SLC6A17/SYNGR1/RAB35/TVP23A/FKTN/ZDHHC9/SYT11/SV2C/RAB3B/PEX13/RAB5A/SAMD8/PEX26/STX12/LAMP2/L2HGDH/TRABD2B/SYNJ2BP/SYS1/SYT1/VOPP1/TEX261/APOOL","24","CC"
"GO:0035098","ESC/E(Z) complex","4/1241","16/19717","1.544574e-02","1.309714e-01","1.144789e-01","PHF19/MTF2/RBBP4/EZH1"," 4","CC"
"GO:0031248","protein acetyltransferase complex","12/1241","95/19717","1.594334e-02","1.315857e-01","1.150158e-01","KAT5/NAA15/NAA50/PHF20/OGT/ING5/KANSL1/ZZZ3/SUPT7L/BRPF3/DPF3/MSL2","12","CC"
"GO:1902493","acetyltransferase complex","12/1241","95/19717","1.594334e-02","1.315857e-01","1.150158e-01","KAT5/NAA15/NAA50/PHF20/OGT/ING5/KANSL1/ZZZ3/SUPT7L/BRPF3/DPF3/MSL2","12","CC"
"GO:0099060","integral component of postsynaptic specialization membrane","10/1241","74/19717","1.719375e-02","1.400386e-01","1.224043e-01","SHISA7/DCC/CLSTN2/CACNG2/SHISA6/GRIN2A/CACNG7/SHISA9/SLITRK3/EPHA7","10","CC"
"GO:0030285","integral component of synaptic vesicle membrane","6/1241","34/19717","1.810398e-02","1.455372e-01","1.272105e-01","SLC6A17/SYNGR1/SYT11/SV2C/STX12/SYT1"," 6","CC"
"GO:0016323","basolateral plasma membrane","22/1241","217/19717","1.864416e-02","1.479581e-01","1.293265e-01","B4GALT1/ATP1B1/IDE/AQP4/CD38/SLC4A10/LIN7A/ATP2B4/AQP1/CLDN7/SHROOM4/PDGFB/CD34/SLC4A4/SLC23A2/SLC9A1/SLC40A1/TLR9/CADM1/CD1D/SYNJ2BP/LDLRAP1","22","CC"
"GO:0005666","RNA polymerase III complex","4/1241","17/19717","1.921230e-02","1.505369e-01","1.315806e-01","POLR2F/POLR3H/CRCP/POLR3D"," 4","CC"
"GO:0031225","anchored component of membrane","18/1241","170/19717","2.120418e-02","1.640673e-01","1.434072e-01","NRN1/CD55/RAB35/MDGA1/NTM/NEGR1/GPC6/RAB3B/VNN2/ENPP6/RAB5A/TFPI/RGS7BP/RTN4RL2/LYPD6/MDGA2/NTNG1/RGMA","18","CC"
"GO:0042383","sarcolemma","15/1241","136/19717","2.420907e-02","1.850051e-01","1.617084e-01","KCNB1/ATP1B1/PSEN1/AQP4/PRX/ATP2B4/AQP1/NOS1/CACNG7/OPRM1/CACNB2/SLC9A1/KCNJ5/SGCZ/SSPN","15","CC"
"GO:0033267","axon part","34/1241","382/19717","2.644093e-02","1.985209e-01","1.735222e-01","AP3S2/PTCH1/KIF13B/LMTK2/PSEN1/SCN8A/NPTXR/SYT11/KIF21B/APBB2/ADORA2A/AAK1/ROBO2/SLC4A10/AMIGO1/NOS1/CHRM2/RAB5A/AP3S1/CBL/PRKCB/PRSS12/GLUL/GRIK3/UNC5C/NFASC/CCK/KCNIP3/NTRK2/BLOC1S5/CALM3/ORAI2/TMOD2/SLC1A2","34","CC"
"GO:0031201","SNARE complex","7/1241","47/19717","2.661912e-02","1.985209e-01","1.735222e-01","VTI1A/GOSR2/STX12/STX5/STX17/SNAP29/TSNARE1"," 7","CC"
"GO:0044306","neuron projection terminus","15/1241","138/19717","2.718331e-02","2.003151e-01","1.750905e-01","SYT11/AAK1/SLC4A10/VTI1A/NOS1/CHRM2/RAB5A/PRKCB/PRSS12/GLUL/GRIK3/CCK/KCNIP3/SYT1/NTRK2","15","CC"
"GO:0090575","RNA polymerase II transcription factor complex","17/1241","163/19717","2.800895e-02","2.029245e-01","1.773713e-01","E2F2/HIPK2/HMGA1/SMAD2/GTF2A2/SMAD4/PYGO2/NR5A2/TFDP2/POU2F1/THRB/HNRNPU/CBFB/MED6/TCF4/TP53/GTF2E1","17","CC"
"GO:0098945","intrinsic component of presynaptic active zone membrane","4/1241","19/19717","2.831958e-02","2.029245e-01","1.773713e-01","SYT11/NRXN1/ATP2B4/NTNG1"," 4","CC"
"GO:0000137","Golgi cis cisterna","5/1241","28/19717","2.869562e-02","2.029245e-01","1.773713e-01","GOLGA8M/GOLGA8K/GOLGA8O/GOLGA8N/SMPD3"," 5","CC"
"GO:0055037","recycling endosome","18/1241","176/19717","2.884872e-02","2.029245e-01","1.773713e-01","LMTK2/RAP2B/GPR161/RAB35/RAB11FIP3/SYT11/ABCG1/HLA-G/INPP5F/BACE1/SLC31A1/GRIPAP1/RAB11FIP5/STX12/RAB8B/LDLRAP1/SCAMP5/FCHSD1","18","CC"
"GO:0005776","autophagosome","11/1241","93/19717","3.161142e-02","2.198592e-01","1.921735e-01","PIP4K2B/VTI1A/FYCO1/TP53INP2/STX17/LAMP2/SNAP29/TBC1D5/MEFV/ATG14/NCOA4","11","CC"
"GO:0090568","nuclear transcriptional repressor complex","5/1241","29/19717","3.293441e-02","2.265156e-01","1.979917e-01","GATAD2B/RBBP4/ZBTB7A/BAHD1/TBX15"," 5","CC"
"GO:0005844","polysome","9/1241","72/19717","3.620988e-02","2.463068e-01","2.152907e-01","AGO1/NUFIP2/LARP1/LARP4B/UPF2/FXR1/DAZL/MSI2/MSI1"," 9","CC"
"GO:0043679","axon terminus","13/1241","119/19717","3.662222e-02","2.464039e-01","2.153755e-01","SYT11/AAK1/SLC4A10/NOS1/CHRM2/RAB5A/PRKCB/PRSS12/GLUL/GRIK3/CCK/KCNIP3/NTRK2","13","CC"
"GO:0045335","phagocytic vesicle","14/1241","132/19717","3.837748e-02","2.554372e-01","2.232714e-01","SYT11/HLA-G/CYBB/RAB5A/STX12/RAB8B/LAMP2/MPEG1/TLR9/SNX3/ATG14/STXBP4/INPP5B/SYT7","14","CC"
"GO:0043195","terminal bouton","7/1241","51/19717","3.952692e-02","2.565974e-01","2.242855e-01","SYT11/AAK1/RAB5A/PRSS12/GRIK3/CCK/NTRK2"," 7","CC"
"GO:0031256","leading edge membrane","17/1241","170/19717","3.960915e-02","2.565974e-01","2.242855e-01","KCNB1/SHISA7/ADORA2A/ROBO2/AIF1L/ARHGEF4/SHISA6/GABRG1/MACF1/PLEKHA1/FAM107A/OPRM1/SHISA9/MPP2/TIRAP/PSD3/SLC1A2","17","CC"
"GO:0012507","ER to Golgi transport vesicle membrane","8/1241","62/19717","3.979540e-02","2.565974e-01","2.242855e-01","CNIH3/HLA-G/VTI1A/GOSR2/STX5/STX17/SAR1B/HLA-DQB2"," 8","CC"
"GO:0000123","histone acetyltransferase complex","10/1241","85/19717","4.053297e-02","2.586588e-01","2.260873e-01","KAT5/PHF20/OGT/ING5/KANSL1/ZZZ3/SUPT7L/BRPF3/DPF3/MSL2","10","CC"
"GO:0030135","coated vesicle","26/1241","289/19717","4.255933e-02","2.685219e-01","2.347084e-01","CNIH3/SNX18/RAB35/COPG1/AAK1/HLA-G/VTI1A/CD4/CHRM2/RAB5A/INPP5F/GOSR2/RAB8B/STX5/STX17/SNX3/TBC1D5/STON2/LDLRAP1/PIK3C2A/SAR1B/SYT1/BCAP31/HLA-DQB2/TEX261/SLC2A8","26","CC"
"GO:0030315","T-tubule","7/1241","52/19717","4.329498e-02","2.685219e-01","2.347084e-01","PRX/ATP2B4/NOS1/CACNG7/CACNB2/SLC9A1/KCNJ5"," 7","CC"
"GO:0035097","histone methyltransferase complex","10/1241","86/19717","4.339040e-02","2.685219e-01","2.347084e-01","REST/PHF20/PHF19/KMT2A/MTF2/KDM5A/CBX5/RBBP4/KANSL1/EZH1","10","CC"
"GO:0098845","postsynaptic endosome","3/1241","13/19717","4.424755e-02","2.685219e-01","2.347084e-01","RAB5A/GRIPAP1/STX12"," 3","CC"
"GO:0098993","anchored component of synaptic vesicle membrane","3/1241","13/19717","4.424755e-02","2.685219e-01","2.347084e-01","RAB35/RAB3B/RAB5A"," 3","CC"
"GO:0036464","cytoplasmic ribonucleoprotein granule","20/1241","212/19717","4.613343e-02","2.772485e-01","2.423360e-01","YBX1/CDC42/RPL28/AGO1/POLDIP3/TRIM5/NUFIP2/LARP1/POLI/DCPS/LARP4B/GHR/DDX3X/CAPRIN1/UPF2/FXR1/HNRNPU/SNCAIP/CLOCK/MEX3A","20","CC"
"GO:0005795","Golgi stack","15/1241","149/19717","4.853940e-02","2.889028e-01","2.525228e-01","B4GALT1/FUT9/GOLGA8M/GOLGA8K/GOLGA8O/GOLGA8N/MAN2A1/ST3GAL1/SLC10A7/GALNT3/FUT10/SMPD3/SAR1B/B4GALT4/BCAP31","15","CC"
"GO:0031301","integral component of organelle membrane","20/1241","214/19717","4.999311e-02","2.917796e-01","2.550373e-01","AGK/SLC6A17/SYNGR1/TVP23A/FKTN/SYT11/SV2C/PEX13/SAMD8/PEX26/STX12/LAMP2/L2HGDH/TRABD2B/SYNJ2BP/SYS1/SYT1/VOPP1/TEX261/APOOL","20","CC"
"GO:0030136","clathrin-coated vesicle","18/1241","188/19717","5.004213e-02","2.917796e-01","2.550373e-01","SNX18/RAB35/AAK1/VTI1A/CD4/CHRM2/RAB5A/INPP5F/RAB8B/SNX3/TBC1D5/STON2/LDLRAP1/PIK3C2A/SYT1/BCAP31/HLA-DQB2/SLC2A8","18","CC"
"GO:0031252","cell leading edge","34/1241","403/19717","5.043686e-02","2.917796e-01","2.550373e-01","KCNB1/SLK/SHISA7/JMY/SNX2/CDK6/APBB2/PARVA/ADORA2A/AAK1/ROBO2/AIF1L/ARHGEF4/SHISA6/SRCIN1/RAB5A/GABRG1/MACF1/ABL1/PLEKHA1/FAM107A/MYADM/OPRM1/CDC42BPA/SLC9A1/SHISA9/UNC5C/MKLN1/MPP2/TIRAP/ABLIM1/MEFV/PSD3/SLC1A2","34","CC"
"GO:0046930","pore complex","4/1241","23/19717","5.308735e-02","3.002834e-01","2.624703e-01","PLEKHA7/CD34/TOMM40L/BCL2"," 4","CC"
"GO:0010369","chromocenter","3/1241","14/19717","5.375331e-02","3.002834e-01","2.624703e-01","CBX5/MBD6/CBX1"," 3","CC"
"GO:0030673","axolemma","3/1241","14/19717","5.375331e-02","3.002834e-01","2.624703e-01","ADORA2A/ROBO2/SLC1A2"," 3","CC"
"GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","13/1241","126/19717","5.385656e-02","3.002834e-01","2.624703e-01","CNIH3/CD55/COPG1/UGGT1/ERP44/GOSR2/STX5/STX17/RAB6B/BCAP31/INPP5B/RAB1B/ERGIC1","13","CC"
"GO:0019867","outer membrane","19/1241","203/19717","5.433237e-02","3.002834e-01","2.624703e-01","AGK/PSEN1/RPS6KB1/RSAD2/MAOB/ACSL1/MAOA/ANKH/MAVS/RAB11FIP5/DDX3X/TOMM40L/CISD2/BCL2L1/BCL2/SYNJ2BP/SOX10/CISD1/GJA1","19","CC"
"GO:0005741","mitochondrial outer membrane","17/1241","178/19717","5.671882e-02","3.106987e-01","2.715740e-01","AGK/RPS6KB1/RSAD2/MAOB/ACSL1/MAOA/MAVS/RAB11FIP5/DDX3X/TOMM40L/CISD2/BCL2L1/BCL2/SYNJ2BP/SOX10/CISD1/GJA1","17","CC"
"GO:0009925","basal plasma membrane","5/1241","34/19717","5.975804e-02","3.216542e-01","2.811500e-01","AQP1/SHROOM4/CD34/SLC23A2/LDLRAP1"," 5","CC"
"GO:0098686","hippocampal mossy fiber to CA3 synapse","5/1241","34/19717","5.975804e-02","3.216542e-01","2.811500e-01","CACNG2/BACE1/SYT1/EPHA7/SYT7"," 5","CC"
"GO:0016581","NuRD complex","3/1241","15/19717","6.414655e-02","3.336698e-01","2.916526e-01","GATAD2B/RBBP4/ZBTB7A"," 3","CC"
"GO:0071565","nBAF complex","3/1241","15/19717","6.414655e-02","3.336698e-01","2.916526e-01","SMARCC2/SMARCD1/DPF3"," 3","CC"
"GO:0090545","CHD-type complex","3/1241","15/19717","6.414655e-02","3.336698e-01","2.916526e-01","GATAD2B/RBBP4/ZBTB7A"," 3","CC"
"GO:0099059","integral component of presynaptic active zone membrane","3/1241","15/19717","6.414655e-02","3.336698e-01","2.916526e-01","SYT11/NRXN1/ATP2B4"," 3","CC"
"GO:0030662","coated vesicle membrane","17/1241","182/19717","6.695517e-02","3.439190e-01","3.006111e-01","CNIH3/RAB35/COPG1/HLA-G/VTI1A/CD4/CHRM2/RAB5A/GOSR2/STX5/STX17/TBC1D5/LDLRAP1/SAR1B/SYT1/HLA-DQB2/SLC2A8","17","CC"
"GO:0030139","endocytic vesicle","26/1241","303/19717","6.745608e-02","3.439190e-01","3.006111e-01","PTCH1/GPR161/RAB35/RAB11FIP3/SYT11/HLA-G/CYBB/CACNG2/RAB5A/INPP5F/GRIA2/STX12/RAB8B/CAMK2A/MSR1/LAMP2/MPEG1/TIRAP/TLR9/SNX3/TBC1D5/ATG14/STXBP4/INPP5B/HLA-DQB2/SYT7","26","CC"
"GO:0055038","recycling endosome membrane","9/1241","81/19717","6.778372e-02","3.439190e-01","3.006111e-01","RAP2B/RAB35/RAB11FIP3/HLA-G/GRIPAP1/RAB11FIP5/STX12/RAB8B/SCAMP5"," 9","CC"
"GO:0035770","ribonucleoprotein granule","20/1241","223/19717","7.021764e-02","3.529050e-01","3.084656e-01","YBX1/CDC42/RPL28/AGO1/POLDIP3/TRIM5/NUFIP2/LARP1/POLI/DCPS/LARP4B/GHR/DDX3X/CAPRIN1/UPF2/FXR1/HNRNPU/SNCAIP/CLOCK/MEX3A","20","CC"
