mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-1180-3p,NM_001003943,BMF,2237,2266,1.0,-23.0,1,5.318838e-05,0.471,0.1923010846153846,0.47131669249999997,-3.793324837357118,20,29,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001003940,BMF,1581,1599,1.0,-23.2,1,0.001543934,0.368,0.36075012142857144,0.23804110249999993,-9.546562468637928,14,18,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001003940,BMF,2388,2417,1.0,-23.0,1,5.318838e-05,0.471,0.13992626153846152,0.22991584375000002,-3.793324837357118,20,29,8,3UTR,,0,0
hsa-miR-1180-3p,NM_033503,BMF,1432,1450,1.0,-23.2,1,0.001543934,0.368,0.8616970785714286,0.2664943162500001,-9.546562468637928,14,18,7,3UTR,,0,0
hsa-miR-1180-3p,NM_033503,BMF,2239,2268,1.0,-23.0,1,5.318838e-05,0.471,0.2756248153846154,0.38852855500000005,-3.793324837357118,20,29,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001003942,BMF,1283,1301,1.0,-23.2,1,0.001543934,0.368,0.46181954285714283,0.57409243625,-9.546562468637928,14,18,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001003942,BMF,2090,2119,1.0,-23.0,1,5.318838e-05,0.471,1.0707724038461537,0.9378702562499999,-3.793324837357118,20,29,8,3UTR,,0,0
hsa-miR-1180-3p,XM_011521369,BAHD1,2460,2504,1.0,-25.6,1,5.108802e-07,0.353,0.0,0.0,-3.793324837357118,20,44,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001080792,CCDC32,1107,1122,1.0,-21.7,1,3.015216e-05,0.485,0.6267986499999999,2.34026024625,-6.857959480565336,13,15,10,3UTR,,0,0
hsa-miR-1180-3p,NM_024111,CHAC1,1325,1345,1.0,-23.0,1,2.268095e-05,0.412,0.24720472222222226,-0.06470708500000001,-9.861343503275094,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001142776,CHAC1,1190,1210,1.0,-23.0,1,2.268095e-05,0.412,0.24720472222222226,-0.06470708500000001,-9.861343503275094,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_015138,RTF1,2465,2486,1.0,-24.5,1,0.003369517,0.441,2.9736491999999997,1.6600740775,-6.7623489216120145,18,21,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001128608,MAPKBP1,6056,6079,1.0,-29.0,1,2.336478e-05,0.382,0.5792681111111111,0.4788558037500001,-8.838164853028402,17,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_014994,MAPKBP1,6038,6061,1.0,-29.0,1,2.336478e-05,0.382,0.5792681111111111,0.4788558037500001,-8.838164853028402,17,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001265611,MAPKBP1,5207,5230,1.0,-29.0,1,2.336478e-05,0.382,0.5792681111111111,0.4788558037500001,-8.838164853028402,17,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001284306,ZNF106,4663,4685,1.0,-24.1,1,0.0002715004,0.456,1.2031828444444443,0.64745432375,-6.03692083205025,18,22,9,3UTR,,0,0
hsa-miR-1180-3p,NM_022473,ZNF106,7106,7128,1.0,-24.1,1,0.0002715004,0.456,0.7999387777777778,2.1813492512500003,-6.03692083205025,18,22,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001323629,HAUS2,493,511,1.0,-22.1,1,0.02762165,0.574,1.6075905,2.5558641825000006,-6.236470572775607,16,18,11,3UTR,,0,0
hsa-miR-1180-3p,NM_012142,CCNDBP1,3003,3017,1.0,-22.7,1,0.001608467,0.456,0.3139960875,0.2728600175,-14.90810611177858,12,14,8,3UTR,,0,0
hsa-miR-1180-3p,XM_005254804,PPIP5K1,5013,5037,1.0,-28.7,1,3.343328e-05,0.5,0.0,0.0,-5.08245545002336,19,24,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001199877,SERF2,2634,2657,1.0,-28.4,1,0.0005701799,0.588,-0.11540380000000001,0.07752873499999993,-4.849714495602881,19,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001199875,SERF2,2236,2259,1.0,-28.4,1,0.0005701799,0.588,0.21350955555555562,0.0021528000000000658,-4.849714495602881,19,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001199876,SERF2,2125,2148,1.0,-28.4,1,0.0005701799,0.588,0.21350955555555562,0.0021528000000000658,-4.849714495602881,19,23,9,3UTR,,0,0
hsa-miR-1180-3p,NM_004212,SLC28A2,2215,2243,1.0,-23.2,1,2.073461e-05,0.397,-0.2514471666666666,-0.11992099999999996,-8.882539653482215,15,21,9,3UTR,,0,0
hsa-miR-1180-3p,NM_012388,BLOC1S6,1295,1314,1.0,-22.2,1,0.0007094237,0.603,-0.11980757777777777,0.38177760000000005,-11.896908811552592,17,19,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001311255,BLOC1S6,1129,1148,1.0,-22.2,1,0.0007094237,0.603,-0.11980757777777777,0.38177760000000005,-11.896908811552592,17,19,10,3UTR,,0,0
hsa-miR-1180-3p,XM_011521378,CEP152,5806,5822,1.0,-22.7,1,0.0002072058,0.544,0.0,0.0,-6.750673256795928,14,16,8,3UTR,,0,0
hsa-miR-1180-3p,NM_002009,FGF7,3554,3570,1.0,-20.6,1,0.0001083456,0.588,0.44031784285714287,-0.1008730175,-6.199507187700468,14,16,13,3UTR,,0,0
hsa-miR-1180-3p,XM_024450070,ATP8B4,2583,2601,1.0,-20.7,1,0.0002970246,0.5,0.0,0.0,-6.138845108269123,16,18,12,3UTR,,0,0
hsa-miR-1180-3p,NM_016194,GNB5,2151,2179,1.0,-23.2,1,1.543071e-05,0.382,0.023671833333333354,-0.005197312500000013,-8.882539653482215,15,21,9,3UTR,,0,0
hsa-miR-1180-3p,NM_018728,MYO5C,5865,5885,1.0,-25.9,1,1.067369e-05,0.529,2.8144093750000003,2.9332972924999994,-6.236470572775607,17,20,9,3UTR,,0,0
hsa-miR-1180-3p,NM_183235,RAB27A,1515,1550,1.0,-23.0,1,0.03229302,0.515,0.1459564842857143,0.449214979375,-5.838533207394711,21,35,11,3UTR,,0,0
hsa-miR-1180-3p,NM_183236,RAB27A,1466,1501,1.0,-23.0,1,0.03229302,0.515,0.44908647,0.23702390900000003,-5.838533207394711,21,35,11,3UTR,,0,0
hsa-miR-1180-3p,NM_004580,RAB27A,1525,1560,1.0,-23.0,1,0.03229302,0.515,0.32834827821428575,0.29007181950000005,-5.838533207394711,21,35,11,3UTR,,0,0
hsa-miR-1180-3p,NM_183234,RAB27A,1506,1541,1.0,-23.0,1,0.03229302,0.515,0.1279742546428572,0.546319201375,-5.838533207394711,21,35,11,3UTR,,0,0
hsa-miR-1180-3p,NM_004590,CCL16,692,707,1.0,-20.3,1,7.100012e-05,0.5,0.0007955250000000347,-0.27077335124999996,-12.496539703358245,14,15,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001281432,ZNHIT3,1088,1111,1.0,-24.3,1,6.636477e-07,0.412,0.6742203549999999,2.0487658193750002,-8.908319451798665,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_173625,C17orf78,1325,1360,1.0,-22.7,1,7.46731e-05,0.515,0.3543448766666666,0.10271654249999994,-6.857959480565336,18,35,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001321399,C17orf78,1083,1118,1.0,-22.7,1,7.46731e-05,0.515,0.3543448766666666,0.10271654249999994,-6.857959480565336,18,35,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001163547,SYNRG,5068,5090,1.0,-25.2,1,0.0001819517,0.5,0.5645222222222223,1.6946863812500002,-9.964902622363823,17,22,9,3UTR,MIRT035910,0,0
hsa-miR-1180-3p,XM_011525160,HNF1B,2406,2422,1.0,-23.3,1,0.002557557,0.397,0.0,0.0,-5.813840636892696,14,16,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001004334,GPR179,7414,7437,1.0,-25.1,1,0.00871235,0.485,2.9353647799999996,2.519852792500001,-8.303804028968646,18,23,5,3UTR,,0,0
hsa-miR-1180-3p,XM_017025174,SRCIN1,3930,3947,1.0,-27.0,1,0.0009493809,0.353,0.0,0.0,-14.522439560970808,15,17,14,3UTR,,0,0
hsa-miR-1180-3p,NM_003559,PIP4K2B,5169,5190,1.0,-27.0,1,0.0006357163,0.456,3.7967469,2.9286847125000004,-5.838533207394711,18,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001012241,MSL1,1991,2013,1.0,-23.6,1,0.002143847,0.662,2.27412655,2.5454154368749995,-7.2379701334214825,18,22,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001001349,NKIRAS2,2134,2150,1.0,-26.6,1,0.001359683,0.412,-0.13113573333333334,0.3682034474999999,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001144927,NKIRAS2,2238,2254,1.0,-26.6,1,0.001359683,0.412,0.8009096,0.01776625750000001,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_017595,NKIRAS2,2219,2235,1.0,-26.6,1,0.001359683,0.412,0.8009096,0.01776625750000001,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001144929,NKIRAS2,2122,2138,1.0,-26.6,1,0.001359683,0.412,0.8009096,0.01776625750000001,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001144928,NKIRAS2,2051,2067,1.0,-26.6,1,0.001359683,0.412,0.8009096,0.01776625750000001,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,XM_005257251,NKIRAS2,2246,2262,1.0,-26.6,1,0.001359683,0.412,0.0,0.0,-16.011119914362407,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001277732,AOC3,1204,1229,1.0,-24.6,1,1.137492e-05,0.456,-0.21352795789473683,-0.44920994499999994,-3.937574446201665,20,25,10,3UTR,,0,0
hsa-miR-1180-3p,XM_024451015,AOC3,2023,2048,1.0,-24.6,1,1.137492e-05,0.456,0.0,0.0,-3.937574446201665,20,25,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001142654,PTGES3L,1023,1047,1.0,-25.6,1,0.0001560278,0.471,0.2584925,0.18774229875000004,-4.6730240064523,20,24,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001261430,PTGES3L,1137,1161,1.0,-25.6,1,0.0001560278,0.471,3.18068106,3.0342762072500005,-4.6730240064523,20,24,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001291586,TMEM106A,2294,2329,1.0,-25.8,1,0.001843676,0.5,-0.016136037368421036,-0.084355909625,-4.794414363722071,19,27,14,3UTR,,0,0
hsa-miR-1180-3p,NM_145041,TMEM106A,2272,2307,1.0,-25.8,1,0.001843676,0.5,-0.016136037368421036,-0.084355909625,-4.794414363722071,19,27,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001291587,TMEM106A,2128,2163,1.0,-25.8,1,0.001843676,0.5,-0.016136037368421036,-0.084355909625,-4.794414363722071,19,27,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001291588,TMEM106A,1963,1998,1.0,-25.8,1,0.001843676,0.5,-0.016136037368421036,-0.084355909625,-4.794414363722071,19,27,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001040002,MEOX1,895,910,1.0,-25.7,1,0.003629558,0.5,-0.43202416666666665,0.03607173500000001,-8.303804028968646,14,15,14,3UTR,,0,0
hsa-miR-1180-3p,NM_013999,MEOX1,868,883,1.0,-25.7,1,0.003629558,0.5,-0.5228058666666667,-0.1732947025,-8.303804028968646,14,15,14,3UTR,,0,0
hsa-miR-1180-3p,NM_145273,CD300LG,1526,1549,1.0,-25.7,1,0.0002860697,0.456,0.2615289583333333,-0.19227620874999998,-5.8179050102739955,19,23,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001353177,TMUB2,1267,1306,1.0,-24.3,1,1.798563e-05,0.382,0.9824482000000001,0.685599665,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001330235,TMUB2,1287,1326,1.0,-24.3,1,1.798563e-05,0.382,0.9824482000000001,0.685599665,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001076674,TMUB2,1208,1247,1.0,-24.3,1,1.798563e-05,0.382,0.9824482000000001,0.685599665,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_024107,TMUB2,1140,1179,1.0,-24.3,1,1.798563e-05,0.382,1.5445984,0.8390431999999999,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_177441,TMUB2,1616,1655,1.0,-24.3,1,1.798563e-05,0.382,1.0512836,0.7659065449999998,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001353182,TMUB2,1186,1225,1.0,-24.3,1,1.798563e-05,0.382,1.0512836,0.7659065449999998,-11.398282843874613,18,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001113738,ARL17A,3193,3216,1.0,-23.1,1,0.0004279225,0.529,-0.31887403636363637,0.07268029624999998,-9.957570382207184,19,23,6,3UTR,,0,0
hsa-miR-1180-3p,NM_001012511,GOSR2,1905,1927,1.0,-24.4,1,0.0005356081,0.471,-0.1898121957142857,-0.13095201962499997,-6.949060881451466,17,22,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001258248,SP6,2822,2844,1.0,-28.2,1,3.821129e-07,0.368,2.5914563333333334,1.8746025474999997,-6.03692083205025,19,22,12,3UTR,,0,0
hsa-miR-1180-3p,NM_006807,CBX1,1218,1245,1.0,-24.0,1,2.28986e-06,0.515,1.3567193888888889,1.9542918962499998,-9.695854671446662,19,27,10,3UTR,,0,0
hsa-miR-1180-3p,XM_005257262,SNX11,941,957,1.0,-21.2,1,0.001270015,0.397,0.0,0.0,-4.906073086755913,14,16,9,3UTR,,0,0
hsa-miR-1180-3p,NM_006361,HOXB13,1972,1996,1.0,-26.9,1,0.0002003772,0.368,-0.1898584615384615,0.34659919375000003,-4.650164754877524,19,24,9,3UTR,,0,0
hsa-miR-1180-3p,NM_004123,GIP,567,589,1.0,-23.7,1,0.000134235,0.412,1.782985875,0.791745351875,-7.488637800366711,17,22,10,3UTR,,0,0
hsa-miR-1180-3p,NM_006546,IGF2BP1,8128,8156,1.0,-25.1,1,1.066954e-07,0.485,0.08522618999999998,0.12590525624999999,-6.7623489216120145,20,28,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001160423,IGF2BP1,7711,7739,1.0,-25.1,1,1.066954e-07,0.485,0.08522618999999998,0.12590525624999999,-6.7623489216120145,20,28,10,3UTR,,0,0
hsa-miR-1180-3p,NM_178500,PHOSPHO1,1885,1930,1.0,-31.3,1,1.280925e-05,0.309,1.2922937272727273,1.2727728450000002,-5.813840636892696,16,19,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001143804,PHOSPHO1,2012,2057,1.0,-31.3,1,1.280925e-05,0.309,1.0057646363636366,1.2570139075000002,-5.813840636892696,16,19,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001145365,ZNF652,10457,10479,1.0,-26.2,1,3.250434e-06,0.529,2.7014525428571425,2.2632466274999996,-4.794414363722071,19,22,10,3UTR,,0,0
hsa-miR-1180-3p,XM_024450656,ZNF652,9853,9886,1.0,-26.2,1,3.250434e-06,0.529,0.0,0.0,-4.794414363722071,19,23,10,3UTR,,0,0
hsa-miR-1180-3p,NM_007067,KAT7,3432,3455,1.0,-23.7,1,2.78256e-06,0.574,1.6543941227272725,2.1714334168750007,-3.937574446201665,21,23,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001199155,KAT7,3342,3365,1.0,-23.7,1,2.78256e-06,0.574,1.6543941227272725,2.1714334168750007,-3.937574446201665,21,23,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001199157,KAT7,3102,3125,1.0,-23.7,1,2.78256e-06,0.574,1.6543941227272725,2.1714334168750007,-3.937574446201665,21,23,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001199156,KAT7,3015,3038,1.0,-23.7,1,2.78256e-06,0.574,1.6543941227272725,2.1714334168750007,-3.937574446201665,21,23,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001199158,KAT7,2925,2948,1.0,-23.7,1,2.78256e-06,0.574,1.6543941227272725,2.1714334168750007,-3.937574446201665,21,23,12,3UTR,,0,0
hsa-miR-1180-3p,NM_138281,DLX4,1040,1081,1.0,-25.3,1,7.196513e-10,0.397,-0.048979090909090875,0.7823826375000003,-9.430348285984671,18,23,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001934,DLX4,793,834,1.0,-25.3,1,7.196513e-10,0.397,0.03559036363636363,0.65447187625,-9.430348285984671,18,23,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001110781,SLC35E2B,2655,2688,1.0,-27.5,1,1.847237e-06,0.412,0.09560694117647059,-0.016244186249999987,-4.95700071937229,15,19,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001110781,SLC35E2B,3420,3440,1.0,-26.1,1,1.186315e-06,0.412,-0.7697271000000001,-0.6761287462500001,-4.849714495602881,18,20,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001290264,SLC35E2B,3838,3858,1.0,-26.1,1,1.186315e-06,0.412,-1.0283851249999998,-0.44712112,-4.849714495602881,18,20,15,3UTR,,0,0
hsa-miR-1180-3p,NM_001199787,SLC35E2,1771,1787,1.0,-24.0,1,9.159105e-06,0.397,-0.14090150000000007,-0.003084637499999994,-14.954730256116644,15,16,15,3UTR,,0,0
hsa-miR-1180-3p,NM_182838,SLC35E2,2925,2958,1.0,-27.5,1,2.10865e-06,0.412,-0.2814836529411765,-0.2395317237499999,-4.95700071937229,15,19,12,3UTR,,0,0
hsa-miR-1180-3p,NM_001198994,NADK,3417,3441,1.0,-29.2,1,5.447277e-06,0.397,0.9980467608695652,0.8234730312499998,-3.937574446201665,20,24,10,3UTR,,0,0
hsa-miR-1180-3p,NM_023018,NADK,2999,3023,1.0,-29.2,1,5.447277e-06,0.397,0.9376431739130433,0.6717267124999999,-3.937574446201665,20,24,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001256946,FAAP20,1393,1415,1.0,-26.1,1,0.0003120631,0.265,-0.5282454545454546,-0.41074720875,-7.140128146953473,19,22,14,3UTR,,0,0
hsa-miR-1180-3p,NM_031475,ESPN,3370,3392,1.0,-28.7,1,5.62963e-06,0.324,-0.14761517142857145,-0.27591321849999995,-8.196517805199235,17,22,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001130924,TMEM201,3740,3761,1.0,-25.0,1,2.29774e-06,0.485,1.3453176,0.9254981600000001,-8.527100746087726,17,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_032368,LZIC,3277,3295,1.0,-22.8,1,0.0003224794,0.485,1.1852800499999998,1.13056199525,-17.012402953046756,15,18,8,3UTR,,0,0
hsa-miR-1180-3p,NM_213566,DFFA,1494,1514,1.0,-24.0,1,4.949712e-05,0.485,0.09528025000000004,-0.21690301750000002,-7.255896845946231,15,20,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001103170,AADACL3,3436,3466,1.0,-23.6,1,0.002149473,0.5,-0.22352735541666666,-0.08026149537499996,-5.838533207394711,21,30,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001291380,PRAMEF13,1533,1555,1.0,-22.9,1,1.250113e-06,0.471,0.0,0.0,-10.889428768551698,19,22,14,3UTR,,0,0
hsa-miR-1180-3p,NM_001024661,PRAMEF14,1916,1933,1.0,-22.7,1,0.007236171,0.544,-0.5866762999999999,0.5106509837500002,-10.10915223120837,15,17,10,3UTR,,0,0
hsa-miR-1180-3p,XM_017000771,KAZN,2114,2136,1.0,-26.1,1,2.473555e-07,0.397,0.0,0.0,-6.046889717196309,16,22,11,3UTR,,0,0
hsa-miR-1180-3p,NM_018994,FBXO42,6013,6043,1.0,-25.8,1,9.239213e-06,0.456,1.2735823448275858,2.1849748499999997,-6.514540193678739,19,30,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001114600,SZRD1,2392,2444,1.0,-27.2,1,0.0001156457,0.485,0.47025427200000003,0.30073072624999975,-3.793324837357118,21,27,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001271869,SZRD1,2389,2441,1.0,-27.2,1,0.0001156457,0.485,0.47025427200000003,0.30073072624999975,-3.793324837357118,21,27,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001135247,MFAP2,1018,1039,1.0,-24.6,1,4.52871e-06,0.574,-0.14637360833333332,0.1723656426250001,-5.813840636892696,17,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_002403,MFAP2,1040,1061,1.0,-24.6,1,4.52871e-06,0.574,0.0,0.0,-5.813840636892696,17,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001271429,EMC1,4819,4840,1.0,-22.4,1,0.00581681,0.426,2.8823057500000004,5.12737624875,-5.035831305685297,18,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001271427,EMC1,4882,4903,1.0,-22.4,1,0.00581681,0.426,4.1704954375,4.347555643750001,-5.035831305685297,18,21,10,3UTR,,0,0
hsa-miR-1180-3p,NM_015047,EMC1,4885,4906,1.0,-22.4,1,0.00581681,0.426,4.6921934375,4.41869645625,-5.035831305685297,18,21,10,3UTR,,0,0
hsa-miR-1180-3p,XM_024447377,HP1BP3,5293,5343,1.0,-25.5,1,0.0007370838,0.574,0.0,0.0,-3.793324837357118,21,50,9,3UTR,,0,0
hsa-miR-1180-3p,NM_016287,HP1BP3,2630,2650,1.0,-20.8,1,8.584605e-05,0.456,2.9811975,3.9394325749999997,-6.32496191835154,17,20,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001198801,EIF4G3,5562,5619,1.0,-25.7,1,0.00786278,0.485,3.649998411764706,4.79472668925,-5.838533207394711,18,28,6,3UTR,,0,0
hsa-miR-1180-3p,NM_001198802,EIF4G3,5472,5529,1.0,-25.7,1,0.00786278,0.485,4.665371508235293,4.63516738125,-5.838533207394711,18,28,6,3UTR,,0,0
hsa-miR-1180-3p,NM_003760,EIF4G3,5088,5145,1.0,-25.7,1,0.00786278,0.485,3.283441647058823,2.7365860462500002,-5.838533207394711,18,28,6,3UTR,,0,0
hsa-miR-1180-3p,XM_017002701,EIF4G3,5422,5479,1.0,-25.7,1,0.00786278,0.485,0.0,0.0,-5.838533207394711,18,28,6,3UTR,,0,0
hsa-miR-1180-3p,XM_017002708,EIF4G3,4585,4642,1.0,-25.7,1,0.00786278,0.485,0.0,0.0,-5.838533207394711,18,28,6,3UTR,,0,0
hsa-miR-1180-3p,NM_001397,ECE1,2500,2526,1.0,-28.5,1,2.516606e-05,0.382,0.7081024285714286,-0.63224878125,-7.353548873018103,18,26,8,3UTR,,0,0
hsa-miR-1180-3p,XM_017002499,NBPF3,2128,2164,1.0,-23.7,1,0.002470036,0.515,0.0,0.0,-7.284377755798021,21,36,10,3UTR,,0,0
hsa-miR-1180-3p,NM_001142546,LUZP1,8366,8385,1.0,-23.9,1,0.0009794936,0.559,0.08033806363636366,1.0375487439285713,-10.062744608831833,18,19,18,3UTR,,0,0
hsa-miR-1180-3p,NM_001191005,SRSF10,1510,1538,1.0,-23.2,1,2.644613e-05,0.368,-0.23855366666666666,-0.012490244999999976,-8.882539653482215,15,21,9,3UTR,,0,0
hsa-miR-1180-3p,NM_173064,IFNLR1,3511,3532,1.0,-24.0,1,0.001568204,0.382,0.2560544,0.27533584375,-6.7623489216120145,18,21,15,3UTR,,0,0
hsa-miR-1180-3p,XM_011516508,ACTR3C,891,913,1.0,-24.5,1,0.01955278,0.632,0.0,0.0,-13.6655996434504,13,16,9,3UTR,,0,0
hsa-miR-1180-3p,NM_175571,GIMAP8,3155,3178,1.0,-23.5,1,1.893121e-06,0.456,0.18007894444444444,-0.3550596462500001,-6.857959480565336,18,23,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001244071,GIMAP6,1099,1122,1.0,-22.5,1,4.272736e-05,0.426,-0.06797395000000002,-0.2058424425,-6.236470572775607,16,23,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001142460,ASB10,1699,1723,1.0,-26.3,1,0.0004651024,0.412,1.8408998666666665,0.12117563000000005,-5.692450279622925,18,24,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001142459,ASB10,1813,1837,1.0,-26.3,1,0.0004651024,0.412,0.0,0.0,-5.692450279622925,18,24,7,3UTR,,0,0
hsa-miR-1180-3p,NM_144727,CRYGN,833,855,1.0,-25.5,1,0.0001431677,0.544,-0.6904406363636364,-0.08221350124999997,-10.165797846235305,16,22,11,3UTR,,0,0
hsa-miR-1180-3p,NM_001308292,CRYGN,844,866,1.0,-25.5,1,0.0001431677,0.544,-0.0745759090909091,-0.13382789374999998,-10.165797846235305,16,22,11,3UTR,,0,0
hsa-miR-1180-3p,XM_017012279,PRKAG2,2322,2340,1.0,-24.7,1,7.397974e-06,0.412,0.0,0.0,-6.628120783456338,15,18,11,3UTR,,0,0
hsa-miR-1180-3p,XM_017012271,PRKAG2,2389,2407,1.0,-24.7,1,7.397974e-06,0.412,0.0,0.0,-6.628120783456338,15,18,11,3UTR,,0,0
hsa-miR-1180-3p,XM_024446789,PRKAG2,2418,2436,1.0,-24.7,1,7.397974e-06,0.412,0.0,0.0,-6.628120783456338,15,18,11,3UTR,,0,0
hsa-miR-1180-3p,NM_053043,RBM33,9568,9586,1.0,-27.4,1,2.128402e-05,0.412,1.2658628933333338,0.27709054875,-4.95700071937229,17,18,17,3UTR,,0,0
hsa-miR-1180-3p,NM_058246,DNAJB6,1435,1456,1.0,-24.3,1,0.000154866,0.5,-0.87925809645,-0.7454429867899998,-6.09222096393106,17,21,7,3UTR,,0,0
hsa-miR-1180-3p,NM_003382,VIPR2,2950,3003,1.0,-26.9,1,3.925402e-06,0.353,0.7897465770833335,3.1759281037500005,-3.937574446201665,21,53,8,3UTR,,0,0
hsa-miR-1180-3p,XM_005249561,VIPR2,3129,3182,1.0,-26.9,1,3.925402e-06,0.353,0.0,0.0,-3.937574446201665,21,53,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001118888,ANGPT2,3146,3171,1.0,-24.2,1,3.950337e-05,0.471,0.8866364076923077,0.9097126862499999,-8.382634615281653,18,25,8,3UTR,,0,0
hsa-miR-1180-3p,NM_001118888,ANGPT2,4829,4851,1.0,-22.3,1,0.001164043,0.485,0.25185878384615384,0.9233343422499999,-6.7623489216120145,17,22,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001118887,ANGPT2,4982,5004,1.0,-22.3,1,0.001164043,0.485,0.25185878384615384,0.9233343422499999,-6.7623489216120145,17,22,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001147,ANGPT2,4985,5007,1.0,-22.3,1,0.001164043,0.485,0.25185878384615384,0.9233343422499999,-6.7623489216120145,17,22,7,3UTR,,0,0
hsa-miR-1180-3p,NM_001308094,GATA4,1317,1339,1.0,-25.0,1,4.249064e-07,0.441,0.91451,0.10767289999999999,-9.81143341104328,19,22,9,3UTR,,0,0
hsa-miR-1180-3p,NM_001908,CTSB,1375,1396,1.0,-24.5,1,3.714523e-05,0.353,-0.458744925,-0.2525351925,-13.6655996434504,16,21,11,3UTR,,0,0
hsa-miR-1180-3p,NM_147783,CTSB,1449,1470,1.0,-24.5,1,3.714523e-05,0.353,0.0,0.0,-13.6655996434504,16,21,11,3UTR,,0,0
hsa-miR-1180-3p,NM_147781,CTSB,1494,1515,1.0,-24.5,1,3.714523e-05,0.353,-0.4798485,-0.2471084974999999,-13.6655996434504,16,21,11,3UTR,,0,0
